hs_code,country,buyer_name,annual_usd,shipments,last_date,buyer_type,city,source,product_category
870894,PK,Al Ghurair Giga,,,,Importer,Islamabad,KOTRA_SNS_2025,자동차/부품
870894,IN,Sanmicron,,,,Importer,Nashik,KOTRA_SNS_2025,자동차/부품
870894,IN,SAI,,,,Importer,Faridabad,KOTRA_SNS_2025,자동차/부품
870894,PK,"Lahore, Pakistan",,,,Importer,Lahore,KOTRA_SNS_2025,자동차/부품
870894,IN,Sakthi Diesel Service Private Limited,,,,Importer,Chennai,KOTRA_SNS_2025,자동차/부품
870894,LK,The Modicon Group of Companies,,,,Importer,Colombo,KOTRA_SNS_2025,자동차/부품
870894,PK,rehmat marketing,,,,Importer,Chaman,KOTRA_SNS_2025,자동차/부품
870894,IN,FRIENDLY WINGS TRADERS,,,,Importer,Pattukottai,KOTRA_SNS_2025,자동차/부품
870894,IN,Saluja cars,,,,Importer,Raipur,KOTRA_SNS_2025,자동차/부품
870894,IN,Krishtec,,,,Importer,Coimbatore,KOTRA_SNS_2025,자동차/부품
870894,SA,Finelook - Saudi Arabia,,,,Importer,Dammam,KOTRA_SNS_2025,자동차/부품
870894,NG,Ecobank Nigeria Ltd,,,,Importer,Owerri,KOTRA_SNS_2025,자동차/부품
870894,NG,state house abuja,,,,Importer,Abuja,KOTRA_SNS_2025,자동차/부품
870894,NG,CHOICE GLOBAL,,,,Importer,Osogbo,KOTRA_SNS_2025,자동차/부품
870894,GH,Ever green motors,,,,Importer,Accra,KOTRA_SNS_2025,자동차/부품
870894,KE,KINGSWAY TYRES LTD,,,,Importer,Nairobi,KOTRA_SNS_2025,자동차/부품
870894,NG,Easy Build,,,,Importer,Lagos,KOTRA_SNS_2025,자동차/부품
870894,GH,Multi Spares Ventures,,,,Importer,Accra,KOTRA_SNS_2025,자동차/부품
870894,TZ,AMNAP international limited,,,,Importer,Dar es salaam,KOTRA_SNS_2025,자동차/부품
870894,NG,MAKDOSS INVESTMENT LIMITED,,,,Importer,Eko,KOTRA_SNS_2025,자동차/부품
870894,PL,APEREM,,,,Importer,Babiak,KOTRA_SNS_2025,자동차/부품
870894,JP,Tokyo Motor Company,,,,Importer,Kita,KOTRA_SNS_2025,자동차/부품
870894,HK,emmebi italia by 28mall,,,,Importer,Hong Kong,KOTRA_SNS_2025,자동차/부품
870894,MX,MIASA,,,,Importer,Ciudad de Mxico,KOTRA_SNS_2025,자동차/부품
870894,CN,Silkroad,,,,Importer,China,KOTRA_SNS_2025,자동차/부품
870894,US,Amor  Concreto ventures,,,,Importer,Accra,KOTRA_SNS_2025,자동차/부품
870894,OM,Amr,,,,Importer,Muscat,KOTRA_SNS_2025,자동차/부품
870894,IQ,Salahaddin University - College of Engineering,,,,Importer,Erbil,KOTRA_SNS_2025,자동차/부품
870894,US,School of Hard Knocks,,,,Importer,El Paso,KOTRA_SNS_2025,자동차/부품
870894,PK,rabia ramzan pvt ltd,,,,Importer,Rawalpindi,KOTRA_SNS_2025,자동차/부품
870894,NG,Huss N Toks Ltd,,,,Importer,Abuja Nigeria,KOTRA_SNS_2025,자동차/부품
870894,NG,Njchuks comm co,,,,Importer,Dubai,KOTRA_SNS_2025,자동차/부품
870894,NG,Success Gold Universal Investment Ltd,,,,Importer,Abuja,KOTRA_SNS_2025,자동차/부품
870894,ET,Yadah trading,,,,Importer,Addis Ababa,KOTRA_SNS_2025,자동차/부품
870894,NG,Jauri General Enterprises Ltd,,,,Importer,Gusau,KOTRA_SNS_2025,자동차/부품
870894,CI,Etat de Cte d'Ivoire,,,,Importer,Cocody,KOTRA_SNS_2025,자동차/부품
870894,GH,KENTrust motor,,,,Importer,Takoradi,KOTRA_SNS_2025,자동차/부품
870894,GH,Business Connexion,,,,Importer,Kumasi,KOTRA_SNS_2025,자동차/부품
870894,GH,fujain company limited,,,,Importer,Accra,KOTRA_SNS_2025,자동차/부품
870894,DZ,Footbaleur international,,,,Importer,Algiers,KOTRA_SNS_2025,자동차/부품
870894,OM,Amr,,,,Importer,Muscat,KOTRA_SNS_2025,자동차/부품
870899,Jp,HK JAPAN CO. LTD,,,,Importer,TOKYO,KOTRA_SNS_2025,자동차/부품
40110,ZA,UCOMBI GENERAL TRADING,,,,Importer,Uitenhage,KOTRA_SNS_2025,자동차/부품
40110,ZA,Mercedes Benz South Africa,,,,Importer,East London,KOTRA_SNS_2025,자동차/부품
40110,GB,lunchino,,,,Importer,polokwane,KOTRA_SNS_2025,자동차/부품
40110,US,Bontle care wellness,,,,Importer,Delmas,KOTRA_SNS_2025,자동차/부품
40110,ZA,Zwoda business Enterprise,,,,Importer,Polokwane,KOTRA_SNS_2025,자동차/부품
40110,ZA,Personal,,,,Importer,Durban,KOTRA_SNS_2025,자동차/부품
40110,JP,モハンマドブラザズ,,,,Importer,tokyo,KOTRA_SNS_2025,자동차/부품
40110,US,"Binance Earn Scotland, UK",,,,Importer,Prattville,KOTRA_SNS_2025,자동차/부품
40110,US,BigB’s Beads,,,,Importer,Anchorage,KOTRA_SNS_2025,자동차/부품
40110,US,Roxbury Global Solutions INC,,,,Importer,Sunrise,KOTRA_SNS_2025,자동차/부품
40110,US,Verlum Agro,,,,Importer,Rockford,KOTRA_SNS_2025,자동차/부품
40110,US,,,,,Importer,Lincoln,KOTRA_SNS_2025,자동차/부품
40110,US,Superman Summerall Trucking LLC,,,,Importer,Atlanta,KOTRA_SNS_2025,자동차/부품
40110,US,Origamii,,,,Importer,Las Vegas,KOTRA_SNS_2025,자동차/부품
40110,ZA,H,,,,Importer,Cape Town,KOTRA_SNS_2025,자동차/부품
40110,ZA,Nouveau Image,,,,Importer,Johannesburg,KOTRA_SNS_2025,자동차/부품
40110,ZA,Clapham High,,,,Importer,Pretoria,KOTRA_SNS_2025,자동차/부품
40110,ZA,Thank you,,,,Importer,Cape Town,KOTRA_SNS_2025,자동차/부품
40110,ZA,Chiso Burgundy,,,,Importer,Johannesburg,KOTRA_SNS_2025,자동차/부품
40110,ZA,Afro Agro thru farms pty ltd,,,,Importer,mthatha,KOTRA_SNS_2025,자동차/부품
40110,ZA,Spaz shop container,,,,Importer,Lusikisiki,KOTRA_SNS_2025,자동차/부품
40110,ZA,Daisy soft,,,,Importer,Durban,KOTRA_SNS_2025,자동차/부품
40110,ZA,Legosec Security International,,,,Importer,Johannesburg,KOTRA_SNS_2025,자동차/부품
40110,ZA,SRT Enterprise,,,,Importer,Butterworth,KOTRA_SNS_2025,자동차/부품
40110,ZA,ABF DISTRIBUTORS,,,,Importer,Johannesburg,KOTRA_SNS_2025,자동차/부품
40110,ZA,Mount khai promos,,,,Importer,Johannesburg,KOTRA_SNS_2025,자동차/부품
40110,ZA,Tinova Business Enterprise,,,,Importer,Johannesburg,KOTRA_SNS_2025,자동차/부품
870830,HN,Auto Repuestos,,,,Importer,San Pedo Sula,KOTRA_SNS_2025,자동차/부품
870830,GT,Clutches de Guatemala,,,,Importer,Guatemala,KOTRA_SNS_2025,자동차/부품
870894,AR,bristol,,,,Importer,resistencia,KOTRA_SNS_2025,자동차/부품
870894,US,Los Cocos,,,,Importer,Roldan,KOTRA_SNS_2025,자동차/부품
870894,AR,jose limpieza,,,,Importer,buenos aires,KOTRA_SNS_2025,자동차/부품
870894,AR,Fiba,,,,Importer,Santa fe,KOTRA_SNS_2025,자동차/부품
870894,AR,politech,,,,Importer,Mar del plata,KOTRA_SNS_2025,자동차/부품
870894,AR,dox,,,,Importer,Cordoba,KOTRA_SNS_2025,자동차/부품
870894,US,ba,,,,Importer,Buenos aires,KOTRA_SNS_2025,자동차/부품
870894,US,Lostin,,,,Importer,Cordoba,KOTRA_SNS_2025,자동차/부품
870894,AR,politech,,,,Importer,Bovril,KOTRA_SNS_2025,자동차/부품
870894,AR,Etermaxin,,,,Importer,pergamino,KOTRA_SNS_2025,자동차/부품
870894,AR,ford,,,,Importer,Cordoba,KOTRA_SNS_2025,자동차/부품
870894,AR,Ama de Casa,,,,Importer,Buenos aires,KOTRA_SNS_2025,자동차/부품
870894,AR,baez,,,,Importer,plotier,KOTRA_SNS_2025,자동차/부품
870894,US,lopez jordan,,,,Importer,Buenos aires,KOTRA_SNS_2025,자동차/부품
870894,US,fox,,,,Importer,pergamino,KOTRA_SNS_2025,자동차/부품
870894,AR,Bonsai,,,,Importer,Rosario,KOTRA_SNS_2025,자동차/부품
870894,AR,lightning,,,,Importer,Mar del plata,KOTRA_SNS_2025,자동차/부품
870894,AR,deec,,,,Importer,Mar del plata,KOTRA_SNS_2025,자동차/부품
870894,AR,soleio,,,,Importer,la plata,KOTRA_SNS_2025,자동차/부품
870894,AR,j&o,,,,Importer,Crdoba,KOTRA_SNS_2025,자동차/부품
870894,AR,Electromecanica UNO,,,,Importer,plotier,KOTRA_SNS_2025,자동차/부품
870894,AR,word,,,,Importer,brandan,KOTRA_SNS_2025,자동차/부품
870894,AR,melicas,,,,Importer,Crdoba,KOTRA_SNS_2025,자동차/부품
870894,AR,nerius,,,,Importer,Crdoba,KOTRA_SNS_2025,자동차/부품
870894,US,peliaman,,,,Importer,CABA,KOTRA_SNS_2025,자동차/부품
870894,AR,lopez jordan,,,,Importer,Crdoba,KOTRA_SNS_2025,자동차/부품
870894,AR,super,,,,Importer,Santa Fegjugggy,KOTRA_SNS_2025,자동차/부품
870894,AR,SAS,,,,Importer,Corrientes,KOTRA_SNS_2025,자동차/부품
870894,AR,rira,,,,Importer,santa fe,KOTRA_SNS_2025,자동차/부품
870894,AR,Facebook,,,,Importer,catamarca,KOTRA_SNS_2025,자동차/부품
870894,US,gesdgsegg,,,,Importer,gegesgseg,KOTRA_SNS_2025,자동차/부품
870894,AR,Los Borrachos del Tabln,,,,Importer,Mar del plata,KOTRA_SNS_2025,자동차/부품
870894,AR,baezj,,,,Importer,plotier,KOTRA_SNS_2025,자동차/부품
870894,AR,politech,,,,Importer,bsas,KOTRA_SNS_2025,자동차/부품
870894,AR,irons,,,,Importer,Crdoba,KOTRA_SNS_2025,자동차/부품
870894,AR,pintura Eric,,,,Importer,santa fe,KOTRA_SNS_2025,자동차/부품
870894,DZ,not yet,,,,Importer,alger,KOTRA_SNS_2025,자동차/부품
870894,US,lopez jordan,,,,Importer,Crdoba,KOTRA_SNS_2025,자동차/부품
870894,AR,fox,,,,Importer,Crdoba,KOTRA_SNS_2025,자동차/부품
870894,AR,online e-comers,,,,Importer,San,KOTRA_SNS_2025,자동차/부품
870894,US,mtmfecho,,,,Importer,cordoba,KOTRA_SNS_2025,자동차/부품
870894,AR,FEs,,,,Importer,posadas.,KOTRA_SNS_2025,자동차/부품
870894,US,GIN,,,,Importer,Tucuman,KOTRA_SNS_2025,자동차/부품
870894,AR,folder,,,,Importer,caba,KOTRA_SNS_2025,자동차/부품
870894,AR,fox,,,,Importer,Buenos Aires,KOTRA_SNS_2025,자동차/부품
870894,AR,pop,,,,Importer,Buenos aires,KOTRA_SNS_2025,자동차/부품
870894,AR,crom,,,,Importer,parana,KOTRA_SNS_2025,자동차/부품
870894,AR,Los Cocos,,,,Importer,pilar,KOTRA_SNS_2025,자동차/부품
870894,AR,sodic,,,,Importer,Berazategui,KOTRA_SNS_2025,자동차/부품
870894,US,fox,,,,Importer,santa fe,KOTRA_SNS_2025,자동차/부품
870894,AR,famili,,,,Importer,santa fe,KOTRA_SNS_2025,자동차/부품
870894,AR,rammoy,,,,Importer,santa fe,KOTRA_SNS_2025,자동차/부품
870894,AR,melica's,,,,Importer,salta,KOTRA_SNS_2025,자동차/부품
870894,AR,Lostin,,,,Importer,cordoba,KOTRA_SNS_2025,자동차/부품
870894,AR,Lostin,,,,Importer,cordoba,KOTRA_SNS_2025,자동차/부품
870894,AR,Los Cocos,,,,Importer,Buenos aires,KOTRA_SNS_2025,자동차/부품
870894,AR,ford,,,,Importer,Crdoba,KOTRA_SNS_2025,자동차/부품
870894,AR,diner,,,,Importer,Buenos aires,KOTRA_SNS_2025,자동차/부품
870894,US,santa fe,,,,Importer,hshdh,KOTRA_SNS_2025,자동차/부품
870894,AR,agustins,,,,Importer,bsas,KOTRA_SNS_2025,자동차/부품
870894,AR,lisan algaib,,,,Importer,Crdoba,KOTRA_SNS_2025,자동차/부품
870894,AR,laser,,,,Importer,Caba,KOTRA_SNS_2025,자동차/부품
870894,AR,fox,,,,Importer,cordoba,KOTRA_SNS_2025,자동차/부품
870894,AR,dox,,,,Importer,Crdoba.,KOTRA_SNS_2025,자동차/부품
870894,US,farmacity,,,,Importer,paramas,KOTRA_SNS_2025,자동차/부품
870894,AR,mj&g,,,,Importer,Crdoba,KOTRA_SNS_2025,자동차/부품
870894,AR,si,,,,Importer,Santa Fe,KOTRA_SNS_2025,자동차/부품
870894,AR,ado,,,,Importer,bell,KOTRA_SNS_2025,자동차/부품
870894,US,POA,,,,Importer,Tucuman,KOTRA_SNS_2025,자동차/부품
870894,US,merralica,,,,Importer,Crdoba,KOTRA_SNS_2025,자동차/부품
870894,US,masty,,,,Importer,Buenos Aires,KOTRA_SNS_2025,자동차/부품
870894,AR,juanes,,,,Importer,cordoba,KOTRA_SNS_2025,자동차/부품
870894,AR,loker,,,,Importer,rosario,KOTRA_SNS_2025,자동차/부품
870894,US,fox,,,,Importer,michigan,KOTRA_SNS_2025,자동차/부품
870894,AR,predat,,,,Importer,Crdoba,KOTRA_SNS_2025,자동차/부품
870894,US,fower,,,,Importer,santa fe,KOTRA_SNS_2025,자동차/부품
870894,BR,iku,,,,Importer,Alta Gracia,KOTRA_SNS_2025,자동차/부품
870894,US,ba,,,,Importer,Buenos aires,KOTRA_SNS_2025,자동차/부품
870894,AR,unl,,,,Importer,Buenos aires,KOTRA_SNS_2025,자동차/부품
870894,AR,micteram,,,,Importer,pilar,KOTRA_SNS_2025,자동차/부품
870894,AR,SERIn,,,,Importer,Tucuman,KOTRA_SNS_2025,자동차/부품
870894,AR,fox,,,,Importer,santa fe,KOTRA_SNS_2025,자동차/부품
870894,AR,damn,,,,Importer,bs as,KOTRA_SNS_2025,자동차/부품
870894,AR,politech,,,,Importer,Mar del plata,KOTRA_SNS_2025,자동차/부품
870894,BT,Tandin Auto Electricals,,,,Importer,Thimphu Bhutan,KOTRA_SNS_2025,자동차/부품
870894,AR,lamar,,,,Importer,santa fe,KOTRA_SNS_2025,자동차/부품
870894,AR,pilarsa,,,,Importer,Santa Fe,KOTRA_SNS_2025,자동차/부품
870894,US,byb,,,,Importer,Crdoba,KOTRA_SNS_2025,자동차/부품
870894,AR,vultri,,,,Importer,Crdoba,KOTRA_SNS_2025,자동차/부품
870894,AR,jc,,,,Importer,valle maria,KOTRA_SNS_2025,자동차/부품
870894,AR,luna eventos,,,,Importer,buenos aires,KOTRA_SNS_2025,자동차/부품
870894,AR,kiu,,,,Importer,jujuy,KOTRA_SNS_2025,자동차/부품
870894,Nigeria,Airbnb,,,,Importer,Enugu,KOTRA_SNS_2025,자동차/부품
870894,Hong Kong SAR,P2i,,,,Importer,Hong Kong,KOTRA_SNS_2025,자동차/부품
870894,AR,Nike,,,,Importer,Parana,KOTRA_SNS_2025,자동차/부품
870894,DZ,Union Spare Parts,,,,Importer,Alger,KOTRA_SNS_2025,자동차/부품
870894,AR,fox,,,,Importer,santa fe,KOTRA_SNS_2025,자동차/부품
870894,AR,sas srl,,,,Importer,pergamino,KOTRA_SNS_2025,자동차/부품
870894,US,politech,,,,Importer,federal,KOTRA_SNS_2025,자동차/부품
870894,AR,fox,,,,Importer,Cordoba,KOTRA_SNS_2025,자동차/부품
870894,AR,housezod,,,,Importer,cordoba,KOTRA_SNS_2025,자동차/부품
870894,AR,suller Construcciones,,,,Importer,santa fe,KOTRA_SNS_2025,자동차/부품
870894,US,BichINC,,,,Importer,caba,KOTRA_SNS_2025,자동차/부품
870894,AR,juanes,,,,Importer,caba,KOTRA_SNS_2025,자동차/부품
870894,AR,fox,,,,Importer,santa fe,KOTRA_SNS_2025,자동차/부품
870894,AR,x corp,,,,Importer,mar del plata,KOTRA_SNS_2025,자동차/부품
870894,AR,fox,,,,Importer,Cordoba,KOTRA_SNS_2025,자동차/부품
870894,AR,Artiom,,,,Importer,corrientes,KOTRA_SNS_2025,자동차/부품
870894,AR,carrar,,,,Importer,santa fe,KOTRA_SNS_2025,자동차/부품
870894,US,Fibaas,,,,Importer,cordoba,KOTRA_SNS_2025,자동차/부품
870894,VE,happy@gmial.comgse,,,,Importer,San Diego,KOTRA_SNS_2025,자동차/부품
870894,AR,Argentec,,,,Importer,caba,KOTRA_SNS_2025,자동차/부품
870894,US,forever,,,,Importer,san Antonio,KOTRA_SNS_2025,자동차/부품
870894,AR,hetfield's,,,,Importer,Buenos Aires,KOTRA_SNS_2025,자동차/부품
870894,AR,verri,,,,Importer,Cordoba,KOTRA_SNS_2025,자동차/부품
870894,MX,Manchester City,,,,Importer,caba,KOTRA_SNS_2025,자동차/부품
870894,AR,escuela nro,,,,Importer,tucuman,KOTRA_SNS_2025,자동차/부품
870894,AR,montero srl,,,,Importer,diamante,KOTRA_SNS_2025,자동차/부품
870894,AR,sierra,,,,Importer,Cordoba,KOTRA_SNS_2025,자동차/부품
870894,US,fix,,,,Importer,pilar,KOTRA_SNS_2025,자동차/부품
870894,AR,Crdoba,,,,Importer,cordoba,KOTRA_SNS_2025,자동차/부품
870894,AR,fox,,,,Importer,santa fe,KOTRA_SNS_2025,자동차/부품
870894,AR,fox,,,,Importer,Buenos aires,KOTRA_SNS_2025,자동차/부품
870894,AR,Playfish,,,,Importer,Ro Cuarto,KOTRA_SNS_2025,자동차/부품
870894,US,colesy,,,,Importer,Mar del plata,KOTRA_SNS_2025,자동차/부품
870894,AR,roxar,,,,Importer,santa fe,KOTRA_SNS_2025,자동차/부품
870894,GH,Reben Ghana Limited,,,,Importer,Tema,KOTRA_SNS_2025,자동차/부품
870894,DZ,FRIGOTRUCKS,,,,Importer,algeria,KOTRA_SNS_2025,자동차/부품
870899,CN,COAVIS SHENYANG CO LTD,,,,Importer,LIAONING,KOTRA_SNS_2025,자동차/부품
870899,CN,"Shenyang Jinmyung Micro Filter Co., Ltd.",,,,Importer,LIAONING,KOTRA_SNS_2025,자동차/부품
870323,JO,..,,,,Importer,AMMAN,KOTRA_SNS_2025,자동차/부품
870323,LB,"CZ garage. manager , owner",,,,Importer,HRJEL,KOTRA_SNS_2025,자동차/부품
870323,LB,autoparts maroun mousssllem,,,,Importer,ZAHL,KOTRA_SNS_2025,자동차/부품
870323,LB,Kiksters,,,,Importer,BYBLOS,KOTRA_SNS_2025,자동차/부품
870323,LEBANON,Ministry of Social Affairs,,,,Importer,BEIRUT,KOTRA_SNS_2025,자동차/부품
870323,JORDAN,..,,,,Importer,AMMAN,KOTRA_SNS_2025,자동차/부품
870323,JORDAN,UNESCO,,,,Importer,AMMAN,KOTRA_SNS_2025,자동차/부품
870323,LEBANON,KIA  Lebanon,,,,Importer,BEIRUT,KOTRA_SNS_2025,자동차/부품
870899,JORDAN,ghayrmatruh,,,,Importer,AMMAN,KOTRA_SNS_2025,자동차/부품
870323,JO,,,,,Importer,AMMAN,KOTRA_SNS_2025,자동차/부품
870323,JO,Enterprenuer,,,,Importer,AMMAN,KOTRA_SNS_2025,자동차/부품
870323,LB,Velvet Productionz,,,,Importer,BEIRUT,KOTRA_SNS_2025,자동차/부품
870830,IN,Lg,,,,Importer,HYDERABAD,KOTRA_SNS_2025,자동차/부품
870899,PH,Banawe Quezon City,,,,Importer,QUEZON CITY,KOTRA_SNS_2025,자동차/부품
870899,IN,Xtrawrkx,,,,Importer,BENGULURU,KOTRA_SNS_2025,자동차/부품
870899,PH,Maphilen Corporation,,,,Importer,QUEZON CITY,KOTRA_SNS_2025,자동차/부품
870899,US,ctone wsoc,,,,Importer,STANFORD,KOTRA_SNS_2025,자동차/부품
870899,IN,Everfreen car decors,,,,Importer,KURNOOL,KOTRA_SNS_2025,자동차/부품
870899,SG,spring wealth pte ltd,,,,Importer,HO CHI MINH CITY,KOTRA_SNS_2025,자동차/부품
870830,PH,,,,,Importer,TAGUIG,KOTRA_SNS_2025,자동차/부품
870830,KR,BootCamp Habsida,,,,Importer,SIHEUNG,KOTRA_SNS_2025,자동차/부품
870830,PH,Palawan,,,,Importer,BACOOR,KOTRA_SNS_2025,자동차/부품
870899,PH,PKT trucking,,,,Importer,MANILA,KOTRA_SNS_2025,자동차/부품
870830,AU,eninvest holding realto srl,,,,Importer,BACAU,KOTRA_SNS_2025,자동차/부품
870830,PH,Algorithmics Learning Hub,,,,Importer,CALAMBA,KOTRA_SNS_2025,자동차/부품
870830,PH,Sparkling Jade Corporation,,,,Importer,CEBU CITY,KOTRA_SNS_2025,자동차/부품
870830,PH,"RSPOT Solutions,  Inc.",,,,Importer,CAGAYAN DE ORO,KOTRA_SNS_2025,자동차/부품
870830,PH,Mars Laboratory Instruments Center,,,,Importer,PASIG,KOTRA_SNS_2025,자동차/부품
870830,PH,Eaglevusion Inc,,,,Importer,BANTAY,KOTRA_SNS_2025,자동차/부품
870830,IN,Grozip,,,,Importer,HYDERABAD,KOTRA_SNS_2025,자동차/부품
870830,PY,Balmasch,,,,Importer,CIUDAD DEL ESTE,KOTRA_SNS_2025,자동차/부품
870899,PY,2MGI,,,,Importer,ASUNCIN,KOTRA_SNS_2025,자동차/부품
870899,MN,truckhub.mn,,,,Importer,ULAANBAATAR,KOTRA_SNS_2025,자동차/부품
870830,IN,Clean Indore Initiative,,,,Importer,INDORE,KOTRA_SNS_2025,자동차/부품
